Civ_Draft,draft_host,draft_guest,Preset,player,executingPlayer,actionType,Civ,isRandomlyChosen,offset,action,PickNo,FirstPick,GlobalBan,Picker
PufZS,Sebastian,FreakinAndy,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Saracens,FALSE,201339,NA,11,0,0,FreakinAndy
PufZS,Sebastian,FreakinAndy,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Romans,FALSE,231334,NA,12,0,0,Sebastian2002
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Spanish,FALSE,5571,NA,1,0,1,Hearttt
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Chinese,FALSE,15423,NA,2,0,1,Vivi
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Byzantines,FALSE,17858,NA,3,0,1,Vivi
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Mongols,FALSE,29727,NA,4,0,1,Hearttt
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Magyars,FALSE,30841,NA,5,0,1,Hearttt
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Japanese,FALSE,58860,NA,6,0,1,Vivi
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Hindustanis,FALSE,82611,NA,1,1,0,Hearttt
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Bohemians,FALSE,86538,NA,2,1,0,Vivi
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Georgians,FALSE,95798,NA,3,0,0,Vivi
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Armenians,FALSE,120620,NA,4,0,0,Hearttt
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Malay,FALSE,143878,NA,5,0,0,Hearttt
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Slavs,FALSE,170423,NA,6,0,0,Vivi
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Persians,FALSE,192157,NA,7,0,0,Vivi
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Malians,FALSE,195304,NA,8,0,0,Hearttt
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Franks,FALSE,195848,NA,9,0,0,Hearttt
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Teutons,FALSE,224166,NA,10,0,0,Vivi
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Vikings,FALSE,230571,NA,11,0,0,Vivi
pyJPE,Hearttt,vivi,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Bengalis,FALSE,260500,NA,12,0,0,Hearttt
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Persians,FALSE,10753,NA,1,0,1,KingstoNe
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Incas,FALSE,11995,NA,2,0,1,m0re
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Mayans,FALSE,14392,NA,3,0,1,m0re
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Chinese,FALSE,17970,NA,4,0,1,KingstoNe
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Franks,FALSE,26992,NA,5,0,1,KingstoNe
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Khmer,FALSE,37448,NA,6,0,1,m0re
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Georgians,FALSE,42439,NA,1,1,0,m0re
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Georgians,FALSE,49055,NA,2,1,0,KingstoNe
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Poles,FALSE,64802,NA,3,0,0,m0re
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Bengalis,FALSE,86861,NA,4,0,0,KingstoNe
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Byzantines,FALSE,89022,NA,5,0,0,KingstoNe
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Aztecs,FALSE,94235,NA,6,0,0,m0re
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Cumans,FALSE,105608,NA,7,0,0,m0re
QxCtY,KingStone,m0re,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Magyars,FALSE,134493,NA,8,0,0,KingstoNe
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Malay,FALSE,11190,NA,1,0,1,Vivi
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Portuguese,FALSE,15803,NA,2,0,1,Kasva
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Georgians,FALSE,23980,NA,3,0,1,Kasva
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Khmer,FALSE,38330,NA,4,0,1,Vivi
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Cumans,FALSE,62973,NA,5,0,1,Vivi
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Byzantines,FALSE,75782,NA,6,0,1,Kasva
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Slavs,FALSE,101255,NA,1,1,0,Vivi
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Chinese,FALSE,103620,NA,2,1,0,Kasva
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Malians,FALSE,122323,NA,3,0,0,Kasva
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Japanese,FALSE,130515,NA,4,0,0,Vivi
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Magyars,FALSE,137524,NA,5,0,0,Vivi
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Mayans,FALSE,165481,NA,6,0,0,Kasva
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Armenians,FALSE,191043,NA,7,0,0,Kasva
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Dravidians,FALSE,209540,NA,8,0,0,Vivi
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Hindustanis,FALSE,236302,NA,9,0,0,Vivi
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Saracens,FALSE,262865,NA,10,0,0,Kasva
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Lithuanians,FALSE,289251,NA,11,0,0,Kasva
rjTws,Vivi,Kasva,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Italians,FALSE,316186,NA,12,0,0,Vivi
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Mongols,FALSE,3460,NA,1,0,1,Dr.Kozmonot
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Chinese,FALSE,10758,NA,2,0,1,gkt_cloud
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Franks,FALSE,28556,NA,3,0,1,gkt_cloud
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Sicilians,FALSE,54473,NA,4,0,1,Dr.Kozmonot
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Cumans,FALSE,69688,NA,5,0,1,Dr.Kozmonot
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Lithuanians,FALSE,99123,NA,6,0,1,gkt_cloud
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Hindustanis,FALSE,105254,NA,1,1,0,Dr.Kozmonot
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Britons,FALSE,120611,NA,2,1,0,gkt_cloud
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Romans,FALSE,149875,NA,3,0,0,gkt_cloud
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Malay,FALSE,157790,NA,4,0,0,Dr.Kozmonot
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Magyars,FALSE,163595,NA,5,0,0,Dr.Kozmonot
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Bohemians,FALSE,183642,NA,6,0,0,gkt_cloud
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Incas,FALSE,202597,NA,7,0,0,gkt_cloud
rPpOP,Kozmonot,Date Masamune,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Georgians,FALSE,215697,NA,8,0,0,Dr.Kozmonot
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Chinese,FALSE,1854,NA,1,0,1,Pela
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Armenians,FALSE,12253,NA,2,0,1,Capoch
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Mongols,FALSE,19536,NA,3,0,1,Capoch
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Portuguese,FALSE,24185,NA,4,0,1,Pela
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Persians,FALSE,25944,NA,5,0,1,Pela
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Byzantines,FALSE,53711,NA,6,0,1,Capoch
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Dravidians,FALSE,56860,NA,1,1,0,Pela
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Italians,FALSE,68050,NA,2,1,0,Capoch
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Incas,FALSE,83331,NA,3,0,0,Capoch
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Khmer,FALSE,91701,NA,4,0,0,Pela
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Franks,FALSE,104994,NA,5,0,0,Pela
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Magyars,FALSE,127145,NA,6,0,0,Capoch
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Hindustanis,FALSE,133746,NA,7,0,0,Capoch
rtPEY,Pela,Capoch,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Spanish,FALSE,160758,NA,8,0,0,Pela
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Japanese,FALSE,6142,NA,1,0,1,Babaorum
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Aztecs,FALSE,10339,NA,2,0,1,iBUYPOWER
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Bohemians,FALSE,17730,NA,3,0,1,iBUYPOWER
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Mongols,FALSE,27860,NA,4,0,1,Babaorum
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Franks,FALSE,32105,NA,5,0,1,Babaorum
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Gurjaras,FALSE,34639,NA,6,0,1,iBUYPOWER
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Hindustanis,FALSE,44255,NA,1,1,0,iBUYPOWER
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Hindustanis,FALSE,46478,NA,2,1,0,Babaorum
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Cumans,FALSE,59276,NA,3,0,0,iBUYPOWER
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Malians,FALSE,75450,NA,4,0,0,Babaorum
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Romans,FALSE,102399,NA,5,0,0,Babaorum
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Saracens,FALSE,130023,NA,6,0,0,iBUYPOWER
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Armenians,FALSE,161089,NA,7,0,0,iBUYPOWER
RyHVy,Babaorum,Premysl Ottokar II,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Byzantines,FALSE,168387,NA,8,0,0,Babaorum
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Sicilians,FALSE,6921,NA,1,0,1,miguel
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Chinese,FALSE,14019,NA,2,0,1,Youpudding
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Franks,FALSE,19921,NA,3,0,1,Youpudding
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Bohemians,FALSE,21611,NA,4,0,1,miguel
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Portuguese,FALSE,26393,NA,5,0,1,miguel
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Persians,FALSE,46020,NA,6,0,1,Youpudding
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Romans,FALSE,50730,NA,1,1,0,Youpudding
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Georgians,FALSE,76510,NA,2,1,0,miguel
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Malians,FALSE,100232,NA,3,0,0,Youpudding
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Mayans,FALSE,107432,NA,4,0,0,miguel
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Japanese,FALSE,108603,NA,5,0,0,miguel
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Dravidians,FALSE,136279,NA,6,0,0,Youpudding
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,pick,Italians,FALSE,163609,NA,7,0,0,Youpudding
swRgq,miguel,[TAG] Youpudding,Hidden Cup 5 Qualifier Bo3,HOST,HOST,pick,Khmer,FALSE,170381,NA,8,0,0,miguel
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Georgians,FALSE,3380,NA,1,0,1,miguel
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Bohemians,FALSE,10072,NA,2,0,1,Sobek
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Chinese,FALSE,22620,NA,3,0,1,Sobek
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Byzantines,FALSE,26851,NA,4,0,1,miguel
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Cumans,FALSE,42338,NA,5,0,1,miguel
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Khmer,FALSE,68422,NA,6,0,1,Sobek
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Persians,FALSE,73972,NA,1,1,0,Sobek
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Persians,FALSE,76198,NA,2,1,0,miguel
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Magyars,FALSE,102577,NA,3,0,0,Sobek
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Mayans,FALSE,109131,NA,4,0,0,miguel
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Japanese,FALSE,109872,NA,5,0,0,miguel
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Hindustanis,FALSE,120218,NA,6,0,0,Sobek
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Portuguese,FALSE,147916,NA,7,0,0,Sobek
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Franks,FALSE,154414,NA,8,0,0,miguel
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Malians,FALSE,169461,NA,9,0,0,miguel
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Incas,FALSE,188515,NA,10,0,0,Sobek
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Burgundians,FALSE,211963,NA,11,0,0,Sobek
TEsCz,miguel,Sobek,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Malay,FALSE,239692,NA,12,0,0,miguel
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Portuguese,FALSE,11888,NA,1,0,1,st4rk
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Vikings,FALSE,15795,NA,2,0,1,Running
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Bohemians,FALSE,38267,NA,3,0,1,Running
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Persians,FALSE,46776,NA,4,0,1,st4rk
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Burgundians,FALSE,64872,NA,5,0,1,st4rk
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Chinese,FALSE,74276,NA,6,0,1,Running
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Armenians,FALSE,76336,NA,1,1,0,Running
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Armenians,FALSE,78111,NA,2,1,0,st4rk
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Mongols,FALSE,109950,NA,3,0,0,Running
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Poles,FALSE,123124,NA,4,0,0,st4rk
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Hindustanis,FALSE,135307,NA,5,0,0,st4rk
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Saracens,FALSE,161581,NA,6,0,0,Running
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Georgians,FALSE,192141,NA,7,0,0,Running
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Romans,FALSE,206448,NA,8,0,0,st4rk
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Vietnamese,FALSE,226624,NA,9,0,0,st4rk
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Japanese,FALSE,255572,NA,10,0,0,Running
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Malians,FALSE,285454,NA,11,0,0,Running
tTlCU,St4rk,Running,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Khmer,FALSE,299967,NA,12,0,0,st4rk
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Georgians,FALSE,16256,NA,1,0,1,slam
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Portuguese,FALSE,30245,NA,2,0,1,Daniel
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Incas,FALSE,40213,NA,3,0,1,Daniel
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Mongols,FALSE,48933,NA,4,0,1,slam
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Chinese,FALSE,61317,NA,5,0,1,slam
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Malay,FALSE,74647,NA,6,0,1,Daniel
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Bohemians,FALSE,88683,NA,1,1,0,slam
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Bohemians,FALSE,101502,NA,2,1,0,Daniel
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Khmer,FALSE,106125,NA,3,0,0,Daniel
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Malians,FALSE,134004,NA,4,0,0,slam
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Cumans,FALSE,155893,NA,5,0,0,slam
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Persians,FALSE,160970,NA,6,0,0,Daniel
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Hindustanis,FALSE,191756,NA,7,0,0,Daniel
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Gurjaras,FALSE,220069,NA,8,0,0,slam
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Koreans,FALSE,246139,NA,9,0,0,slam
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Romans,FALSE,248435,NA,10,0,0,Daniel
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Slavs,FALSE,277746,NA,11,0,0,Daniel
uLWvz,slam,Daniel,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Franks,FALSE,305421,NA,12,0,0,slam
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Bohemians,FALSE,4331,NA,1,0,1,Villese
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Chinese,FALSE,8512,NA,2,0,1,Ganji
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Incas,FALSE,26617,NA,3,0,1,Ganji
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Portuguese,FALSE,34090,NA,4,0,1,Villese
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,HOST,HOST,ban,Khmer,FALSE,36460,NA,5,0,1,Villese
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,ban,Armenians,FALSE,65802,NA,6,0,1,Ganji
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Persians,FALSE,89550,NA,1,1,0,Villese
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Malay,FALSE,93466,NA,2,1,0,Ganji
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Franks,FALSE,125050,NA,3,0,0,Ganji
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Georgians,FALSE,152948,NA,4,0,0,Villese
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Byzantines,FALSE,180479,NA,5,0,0,Villese
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Japanese,FALSE,207815,NA,6,0,0,Ganji
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Dravidians,FALSE,235816,NA,7,0,0,Ganji
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Italians,FALSE,261620,NA,8,0,0,Villese
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Mayans,FALSE,290219,NA,9,0,0,Villese
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Cumans,FALSE,319945,NA,10,0,0,Ganji
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,GUEST,GUEST,pick,Hindustanis,FALSE,350945,NA,11,0,0,Ganji
UUhIc,Villese,Ganji,Hidden Cup 5 Qualifier Bo5,HOST,HOST,pick,Saracens,FALSE,375975,NA,12,0,0,Villese
vAaTj,SalzZ_Vinchester,Chelo,Hidden Cup 5 Qualifier Bo3,HOST,HOST,ban,Dravidians,FALSE,9689,NA,1,0,1,Vinchester
vAaTj,SalzZ_Vinchester,Chelo,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Lithuanians,FALSE,35225,NA,2,0,1,CHELOOO
vAaTj,SalzZ_Vinchester,Chelo,Hidden Cup 5 Qualifier Bo3,GUEST,GUEST,ban,Incas,FALSE,47488,NA,3,0,1,CHELOOO
